SampleID,Cruise,Station,Latitude,Longitude,Depth,Longhurst_Short,Longhurst_Long,Plas_Domain,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV_name,Raw.Sequence.Counts,Temperature,Salinity,Oxygen,Silicate,NO2,NO3,NOx,NH3,PO4
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_B,Acantharea_B1,Acanthochiasma,Acanthochiasma_sp.,GRUMP126674,45.3817790723729,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Appendicularia,Appendicularia_X,Appendicularia_X_sp.,GRUMP134432,20.1696795877213,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,,GRUMP150235,231.951315258795,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_B,Acantharea_B2,Phyllostaurus_B2,Phyllostaurus_B2_echinoides,GRUMP182852,35.2969392785122,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ia,RAD-B_X_Group-Ia_X,RAD-B_X_Group-Ia_X_sp.,GRUMP119441,166.3998565987,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Nassellaria_1,Nassellaria_1_X,Nassellaria_1_X_sp.,GRUMP133314,544.581348868474,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Astrosphaeridae_X,Astrosphaeridae_X_sp.,GRUMP168270,50.4241989693032,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Opalinopsidae,Chromidina,Chromidina_sp.,GRUMP105016,70.5938785570244,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,Taxopodida,Sticholonche,Sticholonche_sp.,GRUMP107126,35.2969392785122,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Id,RAD-B_X_Group-Id_X,RAD-B_X_Group-Id_X_sp.,GRUMP117771,45.3817790723729,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.,GRUMP120596,35.2969392785122,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,GRUMP150707,10.0848397938606,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Nassellaria_1,Nassellaria_1_X,Nassellaria_1_X_sp.,GRUMP181159,514.326829486892,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,Endomyxa,Endomyxa_X,Endo4-lineage,Endo4-lineage_X,Endo4-lineage_X_sp.,GRUMP117738,15.1272596907909,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,,,,,,GRUMP121805,60.5090387631638,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.,GRUMP108847,40.3393591754425,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP150237,75.6362984539547,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,Endomyxa,Endomyxa_X,Endo4-lineage,Endo4-lineage_X,Endo4-lineage_X_sp.,GRUMP125567,20.1696795877213,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ib,RAD-B_X_Group-Ib_X,RAD-B_X_Group-Ib_X_sp.,GRUMP150242,115.975657629397,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collosphaeridae,,,GRUMP182853,161.35743670177,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_3,Acantharea_3a,Acantharea_3a_X,Acantharea_3a_X_sp.,GRUMP133338,20.1696795877213,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,,,GRUMP182854,373.139072372843,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVc,RAD-B_X_Group-IVc_X,RAD-B_X_Group-IVc_X_sp.,GRUMP117806,30.2545193815819,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP140993,40.3393591754425,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.,GRUMP137227,70.5938785570244,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xa,RAD-C_Xa_X,RAD-C_Xa_X_sp.,GRUMP148748,10.0848397938606,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Excavata,Discoba,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.,GRUMP140080,121.018077526328,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_1,Spumellaria_1_X,Spumellaria_1_X_sp.,GRUMP172705,110.933237732467,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_1,Spumellaria_1_X,Spumellaria_1_X_sp.,GRUMP182858,115.975657629397,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP182859,100.848397938606,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Ephelotidae,Ephelota,Ephelota_sp.,GRUMP182860,166.3998565987,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,Taxopodida,Sticholonche,Sticholonche_sp.,GRUMP126700,20.1696795877213,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,,,,,GRUMP143266,45.3817790723729,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Rhizosphaeridae,Rhizosphaera,,GRUMP175186,10.0848397938606,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Excavata,Discoba,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.,GRUMP120614,100.848397938606,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,,,GRUMP182861,85.7211382478154,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,,,,GRUMP158457,35.2969392785122,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP147907,30.2545193815819,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spongopylidae,Spongopyle,Spongopyle_osculosa,GRUMP142758,30.2545193815819,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,,,GRUMP124902,30.2545193815819,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Excentroconchidae,Excentroconchidae_X,Excentroconchidae_X_sp.,GRUMP182864,60.5090387631638,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,GRUMP124223,20.1696795877213,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Pterocorythidae,,,GRUMP182865,40.3393591754425,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.,GRUMP182867,40.3393591754425,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,,GRUMP182868,35.2969392785122,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.,GRUMP182870,30.2545193815819,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.,GRUMP182871,25.2120994846516,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,Collophidium,,GRUMP182872,25.2120994846516,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_3,,,,GRUMP182873,25.2120994846516,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,,GRUMP182875,20.1696795877213,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spongopylidae,Spongopyle,Spongopyle_osculosa,GRUMP182879,15.1272596907909,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N01,P16N,Station_32,10,-151.94,954.55,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C4,,,GRUMP182882,10.0848397938606,4.76,34.55,38.9,87.62,0.01,42.45,42.46,,3.03
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.,GRUMP153471,2091.82836778332,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP133869,528.23948681397,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,Collophidium,Collophidium_serpentinum,GRUMP137256,179.60142551675,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP148700,211.295794725588,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IV_X,RAD-B_X_Group-IV_XX,RAD-B_X_Group-IV_XX_sp.,GRUMP100889,232.425374198147,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP126665,110.930292230934,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP133871,390.897220242338,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.,GRUMP131171,396.179615110478,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP133876,158.471846044191,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Radiolaria_X,Radiolaria_XX,Radiolaria_XXX,Radiolaria_XXXX,Radiolaria_XXXX_sp.,GRUMP124557,332.790876692801,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP133872,269.402138275125,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP133875,31.6943692088382,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,,GRUMP133308,2836.64604419102,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-II,RAD-B_X_Group-II_X,RAD-B_X_Group-II_X_sp.,GRUMP100865,195.448610121169,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Radiolaria_X,Radiolaria_XX,Radiolaria_XXX,Radiolaria_XXXX,Radiolaria_XXXX_sp.,GRUMP117734,179.60142551675,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_Xb,RAD-A_Xb_X,RAD-A_Xb_X_sp.,GRUMP138303,21.1295794725588,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.,GRUMP183222,470.133143264433,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.,GRUMP149080,781.794440484676,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVb,RAD-B_X_Group-IVb_X,RAD-B_X_Group-IVb_X_sp.,GRUMP104723,52.823948681397,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP127905,221.860584461867,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP136700,163.754240912331,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP133874,227.142979330007,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_F,Acantharea_F3,,,GRUMP112100,36.9767640769779,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
P16N-S32-N03,P16N,Station_32,10,-151.94,501.34,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.,GRUMP153473,2234.45302922309,8.33,34.6,21.4,45.75,0.01,36.63,36.64,,2.82
