ASV_ID,taxonomy,P16N.S04.N01,P16N.S04.N02,P16N.S04.N04,P16N.S04.N05,P16N.S04.N06,P16N.S04.N08,P16N.S04.N11,P16N.S04.N12,P16N.S08.N03,P16N.S08.N04,P16N.S08.N05,P16N.S08.N06,P16N.S08.N08,P16N.S08.N11,P16N.S08.N12,P16N.S12.N01,P16N.S12.N03,P16N.S12.N04,P16N.S12.N05,P16N.S12.N06,P16N.S12.N08,P16N.S12.N11,P16N.S12.N12,P16N.S18.N01,P16N.S18.N03,P16N.S18.N04,P16N.S18.N05,P16N.S18.N06,P16N.S18.N08,P16N.S18.N11,P16N.S18.N12,P16N.S21.N01,P16N.S21.N03,P16N.S21.N04,P16N.S21.N05,P16N.S21.N06,P16N.S21.N08,P16N.S21.N11,P16N.S21.N12,P16N.S26.N01,P16N.S26.N03,P16N.S26.N04,P16N.S26.N05,P16N.S26.N06,P16N.S26.N11,P16N.S26.N12,P16N.S32.N01,P16N.S32.N03,P16N.S32.N04,P16N.S32.N05,P16N.S32.N06,P16N.S32.N08,P16N.S32.N11,P16N.S32.N12,P16N.S36.N01,P16N.S36.N03,P16N.S36.N04,P16N.S36.N05,P16N.S36.N06,P16N.S36.N08,P16N.S36.N11,P16N.S36.N12,P16N.S40.N02,P16N.S40.N03,P16N.S40.N04,P16N.S40.N05,P16N.S40.N06,P16N.S40.N09,P16N.S40.N10,P16N.S47.N01,P16N.S47.N03.200731.run063,P16N.S47.N05.200731.run063,P16N.S47.N06.200731.run063,P16N.S47.N08.200731.run063,P16N.S47.N11.200731.run063,P16N.S47.N12.200731.run063,P16N.S51.N01,P16N.S51.N03,P16N.S51.N04,P16N.S51.N05,P16N.S51.N06,P16N.S51.N08,P16N.S51.N11,P16N.S51.N12,P16N.S55.N01,P16N.S55.N03,P16N.S55.N04,P16N.S55.N05,P16N.S55.N06,P16N.S55.N08,P16N.S55.N11,P16N.S55.N12,P16N.S61.N01,P16N.S61.N03,P16N.S61.N04,P16N.S61.N05,P16N.S61.N08,P16N.S61.N11,P16N.S61.N12,P16N.S66.N01,P16N.S66.N03,P16N.S66.N04,P16N.S66.N05,P16N.S66.N06,P16N.S66.N08,P16N.S66.N11,P16N.S66.N12,P16N.S72.N01,P16N.S72.N03,P16N.S72.N04,P16N.S72.N05,P16N.S72.N06,P16N.S72.N08,P16N.S72.N11,P16N.S72.N12,P16S.S05.N03,P16S.S05.N05,P16S.S05.N08,P16S.S05.N10,P16S.S05.N11,P16S.S05.N12,P16S.S05.N14,P16S.S05.N15,P16S.S104.N21,P16S.S104.N23,P16S.S104.N25,P16S.S104.N27,P16S.S104.N28,P16S.S104.N29,P16S.S104.N30,P16S.S104.N31,P16S.S15.N03,P16S.S15.N05,P16S.S15.N08,P16S.S15.N09,P16S.S15.N10,P16S.S15.N11,P16S.S15.N12,P16S.S15.N15,P16S.S33.N03,P16S.S33.N05,P16S.S33.N08,P16S.S33.N09,P16S.S33.N10,P16S.S33.N11,P16S.S33.N12,P16S.S33.N15,P16S.S47.N03,P16S.S47.N04,P16S.S47.N05,P16S.S47.N08,P16S.S47.N09,P16S.S47.N10,P16S.S47.N12,P16S.S47.N14,P16S.S70.N26,P16S.S70.N28,P16S.S70.N30,P16S.S70.N32,P16S.S70.N33,P16S.S70.N34,P16S.S70.N35,P16S.S70.N36,P16S.S76.N26,P16S.S76.N28,P16S.S76.N30,P16S.S76.N32,P16S.S76.N33,P16S.S76.N34,P16S.S76.N35,P16S.S76.N36,P16S.S84.N19,P16S.S84.N21,P16S.S84.N23,P16S.S84.N25,P16S.S84.N26,P16S.S84.N28,P16S.S84.N29,P16S.S84.N31,P16S.S90.N20,P16S.S90.N22,P16S.S90.N24,P16S.S90.N26,P16S.S90.N27,P16S.S90.N28,P16S.S90.N29,P16S.S90.N30,P16S.S96.N18,P16S.S96.N20,P16S.S96.N23,P16S.S96.N24,P16S.S96.N25,P16S.S96.N26,P16S.S96.N27,P16S.S96.N28,Taxonomy.modified,PG,SG1,Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species
97568989e5c6dfdeb0c5cdf147818e59,Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Clausocalanus; Clausocalanus_furcatus,0,0,0,0,0,0.000612483,0,0,0,0,0.000686133,0,0,0,0,0,0,0,0,0.00108914,0,0,0,0,0,0,0,0.000631891,0,0.001036074,0.002668728,0,0,0,0,0.001212039,0.001240217,0,0,0,0,0,0,0.002717873,0,0,0,0,0,0,0,0,0.000841373,0.00021176,0,0,0.000111339,0.001054226,0.00134652,0.001239017,0,0,0.001432746,0.007908268,0.000662232,0,0,0,0,0,0,0.00638682,0.00373346,0,0,0,0,0.00407523,0.005311906,0.002247664,0,0,0.005022253,0.001192965,0,0,0.006446096,0,0.003170838,0.003534638,0.002034385,0.000649695,0,0,0.001210827,0,0.003255203,0.004958665,0.001897349,0,0,0,0,0,0,0.001091293,0.001203706,0,0,0,0,0,0,0,0,0.000177317,0.001025509,0.000281918,0.000657156,0.00221677,0.000596738,0.002399826,0.011164885,0,0,0,0,0,0,0,0,0.000452038,0.002000681,0.001271816,0,0.002876553,0,0.004074266,0.001157834,0.001684931,0.00085209,0.003592303,0.002559305,0.001035892,0.003403605,0,0.004027829,0,0,0.004674267,0,0.001361824,0.005432457,0.004966491,0.002529907,0,0,0.001340089,0,0.005180378,0.018594794,0.001055137,0.001860689,0,0.004544058,0.003831182,0.081671629,0.000439792,0.000553043,0.002941317,0.002110319,0,0,0,0,0,0,0.000574236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Arthropoda; Order_Crustacea; Family_Maxillopoda; Genus_Clausocalanus; Species_Clausocalanus_furcatus,Copepod 18S,Calanoid,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Clausocalanus,Clausocalanus_furcatus
28163c2f98650fe1fec07fb44270e6ea,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Collophidiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081630638,0,0,0,0,0,0,0,0.020732323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001949666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010631927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002732433,0.000294597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Collophidiidae,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,Family_Collophidiidae,Family_Collophidiidae
fab7063e3c54fce230a47f352535ab8f,Eukaryota; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Hydrozoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001147632,0.001010479,0.001062567,0,0,0.000903319,0.000141223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005409592,0.004006049,0.000405117,0,0.001054238,0,0,0,0,0,0,0,0,7.66e-05,0,0.001040189,0.00495479,0.000461931,0.000362248,0,0,0,0,0.004910447,0.081541431,0.000275084,0.000706245,0.000189732,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Cnidaria; Order_Cnidaria_X; Family_Hydrozoa,Other Metazoa 18S,Other Metazoa 18S,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Family_Hydrozoa,Family_Hydrozoa
2aea0e048bddc7e556e178cb94f94513,Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Maxillopoda_X; Maxillopoda_X_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059471143,0.000712749,0,0,0,0,0.009060598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349823,0,0,0,0,0,0,0.00834599,0.000167392,0,0.001376541,0.005367766,0.000421831,0.080248809,0.048059213,0.000136747,5.3e-05,0,0.053739829,0,0,0.032946936,0.002442882,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Arthropoda; Order_Crustacea; Family_Maxillopoda; Genus_Maxillopoda_X; Species_Maxillopoda_X_sp.,Copepod 18S,Unassigned Copepod,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp.
054ac4d36ce1397237ec9348acee9f06,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Liosphaeroidea_X; Liosphaeroidea_XX; Liosphaeroidea_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476585,0,0,0,0,0,0,0,0.016710439,0.007315386,0.002382253,0.007811468,0,0,0,0,0.00366864,0.075438768,0.003568753,0.001874662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Liosphaeroidea_X; Genus_Liosphaeroidea_XX; Species_Liosphaeroidea_XX_sp.,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.
6fffc2d0eddee5a9973b85a3f4842c85,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Collodaria_X; Collodaria_XX; Collodaria_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000919606,0,0,0,0,0,0.000440308,0.010255931,0.001437247,0.074152383,0,0,0,0,0,0,0,0.011684343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Collodaria_X; Genus_Collodaria_XX; Species_Collodaria_XX_sp.,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.
4e870c867fb9151514572dbda2c32c47,Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda,0,0,0,0,0.004294094,0,0,0,0,0,0,0,0.002024319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980254,0.011621295,0.010638097,0,0,0,0,0,0,0,0.003277717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005973823,0,0,0,0,0,0,0,0,0.00304288,0,0,0,0,0.073633884,0.008132686,0.006414419,0,0,0,0,0,0,0,0,0,0,0,0,0.035227817,0,0.006071247,0.001129264,0,0,0,0,0,0,0.000266765,0.001467425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112767,0,0,0,0.003099776,0.008416986,0,0,0,0,0,0,0,0,0.024500443,0,0.002907007,0,0,0,0,0,0,0,0.000449038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007912885,0.000283693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Arthropoda; Order_Crustacea; Family_Maxillopoda,Copepod 18S,Unassigned Copepod,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Family_Maxillopoda,Family_Maxillopoda
2e2db281c091f6cfed85c59e2086dbda,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Liosphaeroidea_X; Liosphaeroidea_XX; Liosphaeroidea_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003135919,0,0,0,0,0,0,0.000355105,0,0.003351768,0,0,0,0,0,0.002248811,0,0.003982414,0,0,0,0,0,0,0.001467003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000948437,0.000896403,0,0,0,0,0,0,0,0,0,0,0,0,0.002541787,0.004715989,0,0,0,0,0,0,0.017256376,0.010017466,0.001728301,0.007450938,0.001444939,0,0,0,0.003003853,0.069823286,0.003313842,0.001463777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001907469,0,0,0,0,0,0,0,0.001267926,0.000542149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798962,0.003344112,7.95e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Liosphaeroidea_X; Genus_Liosphaeroidea_XX; Species_Liosphaeroidea_XX_sp.,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.
022a9f7adc5db919317ba212a9fbcf5f,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Astrosphaeridae,0,0.000504212,0,0,0,0,0,0,9.04e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273002,0.004203903,0.066598248,0.010222648,0,0,0,0,0,0.00242973,0.015634594,0.036517322,0.002799233,0,0,0,0,0.002673274,0.00252107,0.009008641,0.02679861,0,0,0,0,0.000785994,0,0.001827608,0,0,0,0,0,0.000575249,0.000298697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001307149,0,0,0,0,0,0,0,0.006656342,0.000747373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Astrosphaeridae,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Family_Astrosphaeridae,Family_Astrosphaeridae
929c9ce44504cd12cc5ba609ba6b04eb,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Liosphaeroidea_X; Liosphaeroidea_XX; Liosphaeroidea_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563237,0,0,0,0,0,0,0,0.013600968,0.00597533,0.002008566,0.004286293,0,0,0,0,0.003323936,0.064670617,0.002442896,0.000667688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366191,0.001396658,0,0.000324094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Liosphaeroidea_X; Genus_Liosphaeroidea_XX; Species_Liosphaeroidea_XX_sp.,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.
1a01a449e54a33708937b1effc53fa10,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781758,0,0.003441185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499736,0.000618938,0,0,0,0,0,0.00044911,0.00010615,0,0,0.001356124,0,0.061834564,0,0,0,0,0,0,0,0,0,0.004063857,0.005675252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007642742,0,0.000797255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Order_Nassellaria,Order_Nassellaria,Order_Nassellaria
430b7436f7eb6dce67a30fff91b6d620,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Liosphaeroidea_X; Liosphaeroidea_XX; Liosphaeroidea_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000783968,0,0.002071641,0,0,0,0,0,0.00273002,0.00642103,0,0,0,0,0,0,0,0.002032562,0.001606294,0,0.002366362,0,0,0,0.000734345,0.004576644,0,0.001425679,0,0,0,0,0.001035953,0.000606338,0,0,0,0,0,0,0.000564912,0,0.000878522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013838332,0.006480597,0.003223048,0.004726939,0.001645625,0,0,0,0.002585283,0.0598882,0.002570352,0.000770409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Liosphaeroidea_X; Genus_Liosphaeroidea_XX; Species_Liosphaeroidea_XX_sp.,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.
e42da8bebf995c91a4f5ef641b8afb0b,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Collophidiidae; Collophidium; Collophidium_serpentinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001281045,0,0,0,0,0.00088056,0,0,0.000709221,0,0,0,0,0,0,0.020662837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008599504,0,0,0,0,0,0,6.59e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057553439,0,0,0,0,0,0,0,9.54e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Collophidiidae; Genus_Collophidium; Species_Collophidium_serpentinum,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,Collophidium,Collophidium_serpentinum
f8b25eb5c618098411b4a2f7702d1322,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Astrosphaeridae; Cladococcus; Cladococcus_scoparius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001422022,0.000807071,0,0,0,0,0,0,0.053580389,0.001317973,0.000218584,0.000756219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Astrosphaeridae; Genus_Cladococcus; Species_Cladococcus_scoparius,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Cladococcus,Cladococcus_scoparius
e7d8e5a01f7ba103cb0e5e94d89409cc,Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Delibus,0,0,0,0,0,0,0,0.006187628,0,0,0,0,0,0.01546239,0.003676342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035571884,0.006644589,0.001016286,0,0,0,0,0,0,0,0,0,0,0,0,0.00267996,0.032835427,0,0,0,0,0,0,0.023044271,0.001418794,0,0,0,0,0,0,0.0097032,0.004721647,0,0,0,0,0.021731274,0,0.05331231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Arthropoda; Order_Crustacea; Family_Maxillopoda; Genus_Delibus,Copepod 18S,Calanoid,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Delibus,Genus_Delibus
3f52f39230531c5ddcc3dd258bb41435,Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Pelagobia; Pelagobia_cf.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5e-05,0.000144354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051923146,0,0.000886594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111884,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Annelida; Order_Annelida_X; Family_Annelida_XX; Genus_Pelagobia; Species_Pelagobia_cf.,Other Metazoa 18S,Other Metazoa 18S,Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Pelagobia,Pelagobia_cf.
